1,0.112890012562,0.055299971253,0,0
2,0.109590023756,0.053349968046,0,0
3,0.126090034842,0.056069966406,0,0
4,0.109820023179,0.054679971188,0,0
5,0.383180022240,0.064079999924,2,0
6,0.128090038896,0.059939991683,1,0
7,0.108870014548,0.059009976685,0,0
8,0.129909992218,0.058769978583,2,1
9,0.132090032101,0.060810010880,1,0
10,0.124290026724,0.059719964862,1,0
11,0.145260021091,0.077209971845,4,1
12,0.112780012190,0.062019985169,0,1
13,0.142460003495,0.062769994140,3,3
14,0.125639989972,0.060060001910,3,0
15,0.180079996586,0.062259979546,10,2
16,0.127079993486,0.062230009586,4,3
17,0.126040011644,0.062490023673,1,1
18,0.139350011945,0.062480006367,2,1
19,0.153620004654,0.063879981637,5,0
20,0.178929910064,0.062329981476,7,1
21,0.205479994416,0.063620008528,7,0
22,0.122590020299,0.061979983002,4,1
23,0.219969987869,0.063719987869,11,0
24,0.127999991179,0.063770018518,1,2
25,0.108650013804,0.061689995229,2,1
26,124.576324462891,0.193270012736,6,1
27,0.297829985619,0.150620013475,6,1
28,0.198970019817,0.126349970698,4,0
29,0.286529988050,0.113849997520,10,1
30,0.225909978151,0.105599991977,11,3
31,0.245439961553,0.099440000951,10,1
32,0.201049968600,0.092500016093,9,1
33,0.231760025024,0.089390017092,16,2
34,0.180410027504,0.093209981918,5,2
35,0.206349998713,0.079839989543,10,3
36,0.237489983439,0.077120028436,12,3
37,0.166449949145,0.089880004525,8,2
38,0.236390024424,0.082779996097,16,0
39,0.191689983010,0.078340001404,7,1
40,0.182289987803,0.078039996326,5,3
41,0.263089954853,0.078610002995,14,2
42,0.197889983654,0.073359996080,12,3
43,0.178760036826,0.075699970126,8,2
44,0.222429990768,0.072650007904,6,1
45,0.156639978290,0.070500001311,6,5
46,0.244499996305,0.078430011868,11,1
47,0.165419995785,0.067039981484,10,3
48,0.207059934735,0.072369977832,8,3
49,0.188829988241,0.078690022230,7,4
50,0.191630020738,0.073360025883,13,9
51,0.201969981194,0.072099998593,12,1
52,0.210349991918,0.069640003145,9,1
53,0.216909959912,0.072670012712,10,4
54,0.209279984236,0.071940027177,9,5
55,0.162149980664,0.073400013149,9,5
56,0.238250017166,0.072760015726,17,3
57,0.255439966917,0.069960013032,17,3
58,0.216660022736,0.069510012865,12,3
59,0.221550002694,0.070289991796,14,4
60,0.231070026755,0.072330027819,16,4
61,0.208159998059,0.069950029254,14,3
62,0.226519986987,0.069980025291,13,6
63,0.204050004482,0.069750003517,12,5
64,0.212880015373,0.071960017085,7,4
65,0.201599955559,0.072210013866,17,2
66,0.249489977956,0.070850022137,20,4
67,0.215100005269,0.068930014968,14,1
68,0.271619945765,0.069480024278,19,6
69,0.194280028343,0.071270026267,13,5
70,0.199899971485,0.071480043232,10,4
71,0.237739965320,0.070490024984,18,5
72,0.215529948473,0.069890029728,16,3
73,0.194940000772,0.070010013878,19,2
74,0.217620000243,0.070330001414,14,3
75,0.245769962668,0.073190048337,15,4
76,0.269490003586,0.073150031269,22,7
77,0.266259968281,0.074000030756,25,5
78,0.229370012879,0.071960024536,19,7
79,0.203679993749,0.072190016508,13,2
80,0.221469938755,0.071940027177,16,5
81,0.183150023222,0.069900035858,10,4
82,0.162119984627,0.071740023792,14,5
83,0.282980054617,0.072300009429,18,1
84,0.218920007348,0.074750050902,19,7
85,0.237460017204,0.072650015354,19,3
86,0.264949977398,0.072380028665,16,4
87,0.336110025644,0.071210019290,25,4
88,0.245549961925,0.072960048914,16,4
89,0.241779983044,0.072290010750,17,3
90,0.343730002642,0.075200043619,20,3
91,0.281690001488,0.074660032988,25,5
92,0.207240000367,0.071140043437,17,4
93,0.237049981952,0.073140032589,17,3
94,0.179100036621,0.070790007710,12,4
95,0.244229972363,0.072870023549,19,7
96,0.229699969292,0.074520021677,15,8
97,0.241910040379,0.074200034142,16,10
98,0.255569964647,0.073110044003,20,4
99,0.263410001993,0.070620007813,23,4
100,0.358010083437,0.072830036283,26,7
101,0.286059975624,0.073490008712,27,6
102,0.319840013981,0.072990044951,24,5
103,0.358349978924,0.076510019600,22,3
104,0.334819972515,0.078260026872,27,7
105,0.312289953232,0.075000032783,27,5
106,0.211639955640,0.075320027769,15,9
107,0.377259939909,0.074110038579,30,5
108,0.306890040636,0.073970019817,30,3
109,0.282790005207,0.073330037296,22,4
110,0.349130094051,0.074260018766,26,9
111,0.247989982367,0.073170028627,27,10
112,0.279870003462,0.074800029397,21,8
113,0.353170007467,0.075330041349,30,6
114,0.256439894438,0.073160037398,23,5
115,0.235510006547,0.072980038822,19,5
116,0.312879949808,0.075850032270,27,10
117,0.267810046673,0.076640017331,24,10
118,0.287909984589,0.077880024910,27,7
119,0.311329931021,0.072900034487,28,2
120,0.254499971867,0.077280029655,22,15
121,0.278300017118,0.073590040207,27,9
122,0.232029959559,0.072650000453,26,4
123,0.346739977598,0.074860028923,34,7
124,0.266399979591,0.076150037348,18,7
125,0.346300095320,0.076950028539,27,6
126,0.270690023899,0.076210029423,18,15
127,0.294870018959,0.074630036950,27,5
128,0.358180046082,0.077230028808,30,5
129,0.305389970541,0.077560015023,26,4
130,0.332140028477,0.075950033963,24,8
131,0.300869971514,0.075170047581,24,5
132,0.368149966002,0.074380040169,35,8
133,0.355340003967,0.074210032821,30,4
134,0.259549975395,0.077100031078,25,10
135,0.316599935293,0.074660025537,24,13
136,0.303200006485,0.076560035348,29,15
137,0.284399956465,0.075620032847,24,8
138,0.354609906673,0.077980041504,36,6
139,0.359470099211,0.075230032206,31,4
140,0.237910032272,0.073150031269,25,7
141,0.264699965715,0.077680051327,21,7
142,0.393659889698,0.076450034976,36,8
143,0.318359941244,0.077100031078,32,10
144,0.339890033007,0.076510034502,32,13
145,0.374320000410,0.074330024421,33,6
146,0.340499997139,0.076870031655,30,7
147,0.321800023317,0.074690021574,32,8
148,0.301819980145,0.074110031128,27,2
149,0.371159911156,0.077180035412,31,10
150,0.362839967012,0.076430030167,32,8
151,0.417969942093,0.080870039761,33,11
152,0.323920071125,0.080860011280,28,10
153,0.383719921112,0.076870031655,31,9
154,0.432139962912,0.078190036118,39,9
155,0.456619977951,0.080120049417,35,5
156,0.270669937134,0.078940041363,23,5
157,0.301280021667,0.081180043519,35,5
158,0.331759989262,0.080400034785,31,11
159,0.401629984379,0.082300044596,33,8
160,0.380280077457,0.082200028002,35,8
161,0.269330024719,0.083610035479,28,11
162,0.330249965191,0.079720012844,29,12
163,0.300659865141,0.079440064728,25,4
164,0.365630030632,0.085270032287,31,10
165,0.345199972391,0.082490026951,34,12
166,0.349289983511,0.080560043454,36,8
167,0.419439971447,0.084360025823,32,10
168,0.394519984722,0.084200024605,38,6
169,0.447050035000,0.084440030158,35,13
170,0.490879982710,0.079980030656,42,10
171,0.329019993544,0.080320052803,31,12
172,0.330760002136,0.088220015168,26,6
173,0.355619996786,0.082730017602,31,8
174,0.398869961500,0.084020033479,37,15
175,0.309240013361,0.081340014935,34,14
176,0.374230146408,0.085290029645,35,6
177,0.392839998007,0.080380044878,34,10
178,0.376370042562,0.083110019565,34,7
179,0.348519951105,0.082510009408,36,8
180,0.350080072880,0.081560030580,33,15
181,0.424529910088,0.082100026309,41,10
182,0.275850027800,0.084890007973,32,8
183,0.395149946213,0.082100026309,43,10
184,0.366530030966,0.084840036929,39,12
185,0.417420029640,0.079220041633,33,11
186,0.312910050154,0.083030037582,31,12
187,0.439319968224,0.084700010717,40,10
188,0.331499934196,0.080880030990,35,11
189,0.380130052567,0.082100026309,36,14
190,0.390230000019,0.083950020373,35,12
191,0.382020115852,0.082160025835,38,7
192,0.362939983606,0.080700039864,31,10
193,0.435389935970,0.083810023963,38,5
194,0.393159985542,0.080810010433,39,11
195,0.366159945726,0.083010017872,37,12
196,0.354649931192,0.083460003138,42,15
197,0.399249970913,0.080870039761,41,12
198,0.427939951420,0.080810002983,42,15
199,0.358890086412,0.088439986110,41,17
200,0.445660173893,0.090360008180,41,10
201,0.399060070515,0.082040019333,41,7
202,0.373899936676,0.080670036376,36,9
203,0.438949972391,0.087110012770,40,13
204,0.433409988880,0.082550019026,53,14
205,0.399800002575,0.086390011013,40,9
206,0.374660015106,0.083510033786,41,11
207,0.424759894609,0.082200028002,43,8
208,0.379329949617,0.086310006678,37,12
209,0.459780067205,0.087490044534,46,9
210,0.445729970932,0.083510026336,42,11
211,0.412869811058,0.081070043147,39,12
212,0.442690014839,0.086250007153,38,15
213,0.431089967489,0.082450009882,39,17
214,0.431999951601,0.082700036466,39,9
215,0.490949839354,0.085390038788,46,14
216,0.374109983444,0.083160035312,38,19
217,0.361899912357,0.079560011625,44,8
218,0.484989911318,0.085779994726,43,16
219,0.486070066690,0.085980027914,44,7
220,0.514919817448,0.082170009613,43,12
221,0.440669924021,0.085780002177,47,7
222,0.388189971447,0.085180006921,43,17
223,0.354820042849,0.082920022309,38,14
224,0.385390043259,0.081230014563,41,17
225,0.415799885988,0.082000039518,40,7
226,0.375939995050,0.082110024989,42,12
227,0.319049984217,0.082870036364,35,11
228,0.439699918032,0.081810027361,48,9
229,0.368859887123,0.081510052085,36,8
230,0.412029832602,0.081200048327,43,7
231,0.504709780216,0.081240005791,49,17
232,0.518339931965,0.080820038915,49,11
233,0.482290029526,0.082450039685,41,11
234,0.469959944487,0.087580017745,48,14
235,0.427539974451,0.086049996316,44,14
236,0.466159939766,0.084490001202,39,15
237,0.462540000677,0.078840024769,50,6
238,0.445659965277,0.084490016103,40,12
239,0.425599902868,0.083699993789,46,13
240,0.519089996815,0.087290026248,50,13
241,0.534719944000,0.083530008793,49,10
242,0.417800068855,0.083300009370,46,8
243,0.488669902086,0.082610018551,48,15
244,0.459919929504,0.079740040004,43,14
245,0.485770046711,0.079170040786,53,9
246,0.463020026684,0.089480049908,48,12
247,0.448909997940,0.080070026219,49,13
248,0.519130051136,0.088230006397,54,14
249,0.541069984436,0.080510020256,46,9
250,0.540769994259,0.079220026731,50,10
251,0.501699984074,0.087160021067,55,15
252,0.429519921541,0.083320036530,44,14
253,0.563539981842,0.082550019026,54,13
254,0.390179961920,0.083840012550,44,13
255,0.394640028477,0.083240002394,39,12
256,0.447619795799,0.083289995790,55,17
257,0.465670168400,0.083320006728,42,15
258,0.522029876709,0.080520026386,52,13
259,0.451819956303,0.082740038633,57,12
260,0.482419878244,0.084040008485,41,18
261,0.430670082569,0.082170031965,43,17
262,0.366010010242,0.083630010486,47,19
263,0.428439974785,0.080490030348,50,16
264,0.450690001249,0.083660043776,47,9
265,0.496980071068,0.081200033426,50,13
266,0.476559937000,0.082830019295,48,15
267,0.469449877739,0.080730028450,42,10
268,0.496429890394,0.081300027668,48,15
269,0.484989911318,0.083380013704,51,13
270,0.520409941673,0.085730016232,45,21
271,0.549479842186,0.081630021334,60,8
272,0.491659998894,0.082590013742,51,15
273,0.435169994831,0.080850020051,48,11
274,0.547230005264,0.085000030696,62,15
275,0.358830064535,0.084560036659,41,13
276,0.445949971676,0.083040006459,47,17
277,0.486610025167,0.082780003548,48,13
278,0.470469921827,0.085740022361,51,15
279,0.551239967346,0.084050036967,53,14
280,0.489649772644,0.085490010679,55,13
281,0.504449963570,0.088840022683,45,17
282,0.591329991817,0.086910016835,49,14
283,0.629109978676,0.088080003858,54,16
284,0.487289935350,0.081330016255,49,14
285,0.528129875660,0.085030004382,55,20
286,0.608729898930,0.084650009871,52,13
287,0.499510109425,0.083130016923,52,14
288,0.499100118876,0.084480017424,60,14
289,0.504959940910,0.082450009882,47,19
290,0.511609911919,0.081460028887,46,12
291,0.505560100079,0.082270003855,54,12
292,0.461279958487,0.083170019090,55,14
293,0.490160048008,0.083020009100,49,17
294,0.407090067863,0.082360006869,46,12
295,0.433989912271,0.082500010729,43,17
296,0.528829991817,0.082040026784,56,14
297,0.501429975033,0.081020019948,53,16
298,0.579359889030,0.081440016627,60,17
299,0.474820077419,0.083030022681,58,17
300,0.470889836550,0.083150014281,47,10
301,0.496759980917,0.082600019872,59,16
302,0.588089942932,0.083170019090,56,17
303,0.532220005989,0.080440022051,55,13
304,0.511569857597,0.081440031528,51,14
305,0.697389960289,0.085040025413,69,13
306,0.557909846306,0.083910018206,50,17
307,0.478089928627,0.083280019462,47,11
308,0.545179784298,0.083530008793,53,18
309,0.574219822884,0.080040037632,56,13
310,0.535879969597,0.085339993238,55,20
311,0.563179969788,0.080570034683,55,17
312,0.497329831123,0.087430022657,47,14
313,0.568100035191,0.084750004113,55,9
314,0.526699960232,0.082790024579,55,16
315,0.586169898510,0.083300001919,57,10
316,0.473669886589,0.084060043097,51,14
317,0.595029890537,0.083750031888,57,13
318,0.549279868603,0.083200022578,51,16
319,0.484429955482,0.084689997137,52,19
320,0.522090017796,0.082690015435,59,18
321,0.526539981365,0.084260016680,49,24
322,0.482630074024,0.081830002367,53,18
323,0.546470046043,0.081290021539,60,16
324,0.574239969254,0.080950029194,60,15
325,0.558739960194,0.080250017345,55,11
326,0.557510018349,0.080680035055,51,12
327,0.583539843559,0.081440038979,61,18
328,0.512419998646,0.082210004330,50,14
329,0.503579854965,0.082900024951,55,18
330,0.520420074463,0.084890015423,54,15
331,0.622990012169,0.081230022013,53,11
332,0.491010040045,0.084160029888,55,18
333,0.602279782295,0.082840003073,62,13
334,0.598140001297,0.081160031259,59,10
335,0.501239895821,0.085450015962,58,27
336,0.595099806786,0.082480020821,58,14
337,0.570829987526,0.084370024502,60,19
338,0.674560010433,0.081780031323,65,18
339,0.597810029984,0.090510010719,55,17
340,0.612319886684,0.084339998662,64,20
341,0.483829915524,0.084260009229,55,17
342,0.561230003834,0.086869992316,63,16
343,0.534350037575,0.082869999111,54,18
344,0.504089832306,0.086460001767,59,17
345,0.487840056419,0.088780030608,54,17
346,0.694040000439,0.087560012937,59,11
347,0.578619837761,0.089250013232,60,22
348,0.617289960384,0.088269993663,59,19
349,0.537779867649,0.089340001345,55,19
350,0.643249988556,0.085919983685,66,15
351,0.670689821243,0.089619994164,62,26
352,0.586979925632,0.083849996328,55,14
353,0.517139911652,0.087600022554,56,17
354,0.547730088234,0.085770033300,56,11
355,0.534919917583,0.084860011935,54,16
356,0.543309986591,0.088760025799,61,17
357,0.579770088196,0.090029999614,55,15
358,0.623109936714,0.086789995432,67,19
359,0.552289783955,0.094870008528,60,20
360,0.502679944038,0.091660015285,56,20
361,0.498389959335,0.100700020790,55,18
362,0.537049889565,0.093940012157,62,20
363,0.528769791126,0.097190000117,61,20
364,0.477989941835,0.099599987268,52,14
365,0.600219905376,0.096130013466,54,24
366,0.663069903851,0.093400008976,64,17
367,0.650699973106,0.094590015709,60,18
368,0.620059967041,0.096540033817,60,20
369,0.580289900303,0.104190014303,62,22
370,0.543709933758,0.106470018625,62,15
371,0.524359881878,0.102649986744,51,19
372,0.652309894562,0.095649994910,54,17
373,0.560150027275,0.098740004003,53,14
374,0.500069916248,0.104589998722,56,23
375,0.527769804001,0.092780023813,61,16
376,0.582209885120,0.101339988410,58,19
377,0.632369995117,0.110299952328,64,23
378,0.672159910202,0.098010011017,64,20
379,0.587959885597,0.101310014725,59,18
380,0.623199999332,0.101859994233,62,14
381,0.534819960594,0.110730014741,52,23
382,0.670929729939,0.104789994657,58,15
383,0.557249963284,0.112720005214,54,20
384,0.617519974709,0.109289988875,64,15
385,0.630299866199,0.109549999237,61,10
386,0.652689993382,0.121030010283,68,19
387,0.693289875984,0.112119980156,59,22
388,1.010630011559,0.128150016069,59,20
389,0.600479960442,0.113939993083,63,18
390,0.621030032635,0.122639991343,63,21
391,0.581559956074,0.118050001562,50,18
392,0.478589981794,0.112219989300,53,18
393,0.604390084743,0.119359984994,60,16
394,0.704639971256,0.124210007489,70,20
395,0.617609977722,0.124499991536,60,17
396,0.655409991741,0.115520007908,61,15
397,0.544369935989,0.122450001538,57,26
398,0.668000042439,0.118599973619,69,14
399,0.654540002346,0.131340011954,68,18
400,0.586030006409,0.121049992740,61,19
