Iteration,Avg Insert Time,Avg Search Time,Insert Collisions per 100,Search Collisions per 100
1,0.062139969319,0.050589963794,0,0
2,0.059339951724,0.050059963018,0,0
3,0.059909965843,0.050209958106,0,0
4,0.057949945331,0.050599962473,0,0
5,0.058079976588,0.051399957389,2,0
6,0.056739967316,0.050659954548,1,0
7,0.055409960449,0.050579957664,0,0
8,0.056789964437,0.051249962300,2,1
9,0.057079955935,0.050939958543,1,1
10,0.055129963905,0.051249958575,1,0
11,0.055769957602,0.051099959761,4,0
12,0.054339967668,0.051029965281,0,0
13,0.052989967167,0.050979960710,3,1
14,0.054319962859,0.051159955561,4,0
15,0.055149961263,0.053259961307,10,1
16,0.054179966450,0.051369961351,5,2
17,0.054169960320,0.050939958543,1,0
18,0.052939962596,0.051089957356,3,1
19,0.053389962763,0.053289957345,5,3
20,0.052989959717,0.052369959652,7,4
21,0.054529957473,0.051399961114,7,3
22,0.053719956428,0.053999952972,4,3
23,0.055159959942,0.052809957415,12,1
24,0.053089953959,0.051929958165,1,3
25,0.052209950984,0.052789960057,2,1
26,0.052639961243,0.053329963237,7,2
27,0.054299958050,0.052439957857,6,3
28,0.052609961480,0.051199954003,4,2
29,0.053479958326,0.052939962596,11,1
30,0.054679971188,0.054239954799,12,1
31,0.059239953756,0.053249970078,10,2
32,0.056809961796,0.051919963211,10,1
33,0.054159972817,0.053189959377,17,1
34,0.052899964154,0.051679957658,6,5
35,0.053629957139,0.051639955491,11,2
36,0.054109964520,0.052679963410,15,2
37,0.052929960191,0.051199957728,10,3
38,0.055719964206,0.051119957119,20,2
39,0.053909968585,0.053949959576,9,3
40,0.052299957722,0.051779951900,7,5
41,0.056579973549,0.051609970629,18,1
42,0.055929973722,0.051629956812,15,3
43,0.052639957517,0.051249954849,10,2
44,0.054809954017,0.054679960012,9,5
45,0.053879961371,0.053369957954,7,4
46,0.054349958897,0.052969958633,11,5
47,0.053059965372,0.052549969405,11,5
48,0.054099954665,0.052049957216,10,2
49,0.053249962628,0.052499964833,7,2
50,0.054009959102,0.052149966359,14,7
51,0.053869970143,0.052629962564,15,3
52,0.053379960358,0.052319969982,11,7
53,0.053539965302,0.052189961076,12,1
54,0.054019972682,0.051549959928,13,1
55,0.053139954805,0.051959965378,15,5
56,0.054879955947,0.052029963583,21,3
57,0.054239973426,0.051809951663,20,1
58,0.053609967232,0.052129965276,14,3
59,0.055699970573,0.055069956928,15,1
60,0.054519966245,0.052009958774,20,3
61,0.052669964731,0.050849966705,16,4
62,0.054809968919,0.051229957491,24,3
63,0.052439965308,0.051509961486,15,5
64,0.051689963788,0.051049970090,9,6
65,0.054979968816,0.050029959530,24,0
66,0.054689977318,0.050849962980,24,1
67,0.053709968925,0.050109963864,17,2
68,0.054049964994,0.050739962608,28,5
69,0.053339973092,0.050679966807,20,5
70,0.051839962602,0.051399949938,12,4
71,0.053979974240,0.051769964397,28,10
72,0.054539967328,0.051149964333,25,5
73,0.053399961442,0.050679966807,21,2
74,0.053419955075,0.050629965961,24,4
75,0.052919983864,0.050879959017,21,3
76,0.056119974703,0.050739958882,33,6
77,0.056209966540,0.051499959081,33,4
78,0.054509975016,0.051999963820,30,7
79,0.054879963398,0.054489959031,21,11
80,0.053719967604,0.050519958138,21,2
81,0.053129967302,0.051759961993,18,12
82,0.054349962622,0.051369961351,23,7
83,0.053719967604,0.051799960434,24,4
84,0.053339961916,0.051609970629,25,10
85,0.054689966142,0.052839957178,29,8
86,0.053499970585,0.051419958472,25,5
87,0.055319968611,0.054619967937,40,6
88,0.054369963706,0.051399961114,28,11
89,0.053939983249,0.051079969853,22,4
90,0.053939957172,0.051439963281,27,6
91,0.056089967489,0.050959963351,45,4
92,0.056599956006,0.052439957857,29,8
93,0.055059961975,0.051339965314,27,7
94,0.054009959102,0.051219962537,26,6
95,0.055379971862,0.052739955485,32,6
96,0.053929969668,0.055289957672,26,9
97,0.056519977748,0.053729962558,29,16
98,0.056529965252,0.054679960012,37,13
99,0.062219981104,0.056429952383,35,6
100,0.068919971585,0.061269979924,48,6
101,0.063299946487,0.059999968857,48,8
102,0.060649968684,0.058739975095,37,11
103,0.062369965017,0.056689951569,33,5
104,0.059779971838,0.057689964771,46,9
105,0.058889977634,0.057329956442,41,10
106,0.057569973171,0.054639969021,35,17
107,0.061949983239,0.055209964514,59,8
108,0.061339966953,0.053009964526,49,7
109,0.057509966195,0.053809974343,38,11
110,0.059159968048,0.300110101700,44,8
111,0.060789972544,0.054569959641,52,2
112,0.061189979315,0.055429968983,48,12
113,0.063269980252,0.054949965328,66,7
114,0.060309965163,0.054889969528,58,11
115,0.059849973768,0.053869966418,50,10
116,0.060269962996,0.057699963450,61,7
117,0.062189970165,0.053389970213,51,4
118,0.061439976096,0.055829964578,51,16
119,0.061179973185,0.053999960423,55,11
120,0.058269970119,0.055469967425,45,20
121,0.059149980545,0.054309967905,49,19
122,0.059349976480,0.055299960077,52,12
123,0.061209980398,0.055149961263,57,11
124,0.057619977742,0.054799966514,44,12
125,0.058959990740,0.058809954673,48,13
126,0.057969983667,0.054179962724,34,16
127,0.059469971806,0.053829956800,52,9
128,0.059699986130,0.053929954767,58,15
129,0.059639994055,0.054109975696,56,9
130,0.059619978070,0.054949980229,54,10
131,0.059309966862,0.055629968643,43,20
132,0.061889983714,0.053629964590,65,9
133,0.059769973159,0.055729959160,53,10
134,0.060599964112,0.055339954793,51,22
135,0.062359973788,0.053129963577,81,10
136,0.059789981693,0.058859962970,56,13
137,0.071469984949,0.066829964519,49,16
138,0.066629990935,0.064629971981,73,15
139,0.065079972148,0.061679977924,89,23
140,0.062629975379,0.059309963137,67,6
141,0.062329988927,0.057979978621,54,13
142,0.065259978175,0.056929968297,77,12
143,0.064459972084,0.056419953704,78,14
144,0.065149970353,0.057099975646,78,20
145,0.064379975200,0.057199954987,80,23
146,0.063589975238,0.055079963058,78,10
147,0.066709980369,0.055159963667,87,9
148,0.061099976301,0.054629959166,63,9
149,0.062569968402,0.057969972491,73,28
150,0.064239993691,0.057199962437,74,21
151,0.065019980073,0.055899966508,80,17
152,0.062439966947,0.054799962789,71,12
153,0.064089998603,0.054829962552,78,12
154,0.071669995785,0.054879963398,83,14
155,0.064729966223,0.055389974266,94,18
156,0.063589990139,0.055269956589,92,12
157,0.065919987857,0.057189956307,102,25
158,0.064189985394,0.055309966207,78,17
159,0.064239986241,0.057489965111,98,32
160,0.065189979970,0.054289951921,85,13
161,0.064029984176,0.057559970766,91,17
162,0.063939988613,0.055959973484,80,24
163,0.061549969018,0.056169971824,69,16
164,0.065539970994,0.055959969759,102,9
165,0.065179981291,0.055719953030,86,15
166,0.064749978483,0.056609958410,94,22
167,0.066049978137,0.054299965501,90,8
168,0.064079985023,0.055629961193,91,19
169,0.064929984510,0.061609972268,89,17
170,0.066739998758,0.061289966106,108,26
171,0.065309986472,0.058209951967,87,25
172,0.064809970558,0.057659968734,75,21
173,0.063049957156,0.062949962914,88,17
174,0.064419984818,0.056569952518,106,18
175,0.071529977024,0.059469953179,119,23
176,0.065859973431,0.057779960334,109,10
177,0.067509986460,0.058939959854,122,12
178,0.063569992781,0.057439964265,86,17
179,0.066789992154,0.063089974225,92,27
180,0.066299982369,0.058819960803,107,21
181,0.068049974740,0.058429978788,145,33
182,0.063309974968,0.058599967510,85,23
183,0.071459986269,0.060999967158,123,19
184,0.067349970341,0.056309964508,122,11
185,0.065679974854,0.059319972992,122,25
186,0.067539982498,0.060489967465,111,28
187,0.065889999270,0.060959953815,96,15
188,0.073049977422,0.062959954143,111,27
189,0.067929990590,0.060219980776,152,33
190,0.064569994807,0.059579957277,93,31
191,0.068440005183,0.062529966235,131,31
192,0.067280001938,0.059459969401,115,29
193,0.067169994116,0.056689959019,123,18
194,0.067809969187,0.059909973294,130,31
195,0.066739976406,0.062609970570,126,16
196,0.067229978740,0.059629984200,137,23
197,0.068979986012,0.058599967510,156,20
198,0.068439997733,0.057849965990,186,22
199,0.068300008774,0.059489961714,153,30
200,0.066809982061,0.060519967228,134,59
201,0.067419990897,0.060669977218,130,24
202,0.070299975574,0.065699972212,153,47
203,0.068380013108,0.065969981253,145,20
204,0.070789985359,0.064239971340,187,34
205,0.074229985476,0.061919961125,130,23
206,0.070870004594,0.073389954865,139,20
207,0.071139998734,0.067639984190,200,45
208,0.076279997826,0.064899973571,183,13
209,0.072440005839,0.066079966724,210,15
210,0.073059998453,0.070569962263,226,33
211,0.066469974816,0.069199971855,130,33
212,0.068469971418,0.072009958327,154,25
213,0.070149965584,0.068599976599,156,40
214,0.071309998631,0.066289953887,181,29
215,0.066409997642,0.066579982638,193,34
216,0.070450000465,0.060219965875,152,19
217,0.068750008941,0.063059955835,249,39
218,0.068549990654,0.061139985919,220,41
219,0.071219995618,0.059689965099,209,26
220,0.067599989474,0.062049955130,221,16
221,0.072829991579,0.057269968092,183,9
222,0.069190017879,0.067069984972,183,41
223,0.069719992578,0.067459963262,204,48
224,0.072939984500,0.062159962952,175,38
225,0.068499989808,0.064539976418,204,39
226,0.070789992809,0.061979968101,174,47
227,0.069059997797,0.063859976828,178,45
228,0.071229994297,0.063939966261,236,56
229,0.069769985974,0.059979960322,233,29
230,0.071110010147,0.062229964882,277,37
231,0.069629989564,0.060579948127,250,19
232,0.068410009146,0.058009959757,271,15
233,0.071739986539,0.065299965441,323,19
234,0.070150002837,0.062159962952,299,19
235,0.070049993694,0.062669984996,224,31
236,0.069670006633,0.062709964812,191,49
237,0.068519987166,0.060179971159,236,40
238,0.072780005634,0.060279972851,257,40
239,0.074579998851,0.061069969088,251,28
240,0.070540003479,0.059169970453,288,49
241,0.072930008173,0.060859944671,269,29
242,0.069870002568,0.062989957631,238,43
243,0.071060031652,0.059269960970,399,29
244,0.072130031884,0.064609967172,302,50
245,0.070189997554,0.063469983637,264,66
246,0.073090024292,0.056619964540,246,11
247,0.069460004568,0.059769980609,307,25
248,0.069979988039,0.060349956155,271,29
249,0.071220017970,0.061059970409,353,47
250,0.070560023189,0.058489963412,307,40
251,0.068619988859,0.067169964314,304,40
252,0.070600017905,0.063439972699,289,48
253,0.072820015252,0.064319975674,398,85
254,0.072040028870,0.065349966288,256,23
255,0.070450022817,0.067849978805,271,58
256,0.072160020471,0.065329983830,319,62
257,0.069139994681,0.061769966036,272,55
258,0.097759999335,0.069869972765,340,36
259,0.074780039489,0.065549962223,454,44
260,0.069149993360,0.069349974394,202,46
261,0.071349993348,0.064519971609,349,47
262,0.073070026934,0.067359969020,364,62
263,0.071270011365,0.062939964235,250,26
264,0.070020020008,0.061769966036,332,74
265,0.070370040834,0.067869976163,369,52
266,0.071100004017,0.059569984674,316,14
267,0.071820035577,0.061749964952,292,46
268,0.069830000401,0.067289970815,380,39
269,0.074160039425,0.062829963863,374,56
270,0.071720011532,0.064579956234,393,79
271,0.073100037873,0.060879975557,491,46
272,0.076390020549,0.062629975379,498,60
273,0.074170008302,0.063969962299,535,32
274,0.074520036578,0.063529983163,399,27
275,0.072800040245,0.062949962914,425,66
276,0.072660028934,0.064259961247,413,47
277,0.073800019920,0.059499971569,451,22
278,0.071739979088,0.067679964006,417,63
279,0.075110048056,0.066769972444,506,74
280,0.072440050542,0.067209981382,477,66
281,0.071930021048,0.067279964685,477,59
282,0.074750028551,0.068639971316,502,68
283,0.072190023959,0.063659988344,447,38
284,0.070410020649,0.070559985936,425,54
285,0.073480024934,0.068139977753,550,67
286,0.073829993606,0.074169971049,576,45
287,0.076830029488,0.068379975855,516,67
288,0.074900031090,0.068189978600,543,93
289,0.076110035181,0.068889968097,587,71
290,0.074380025268,0.067399963737,589,60
291,0.074490018189,0.077229976654,555,102
292,0.077010035515,0.067649960518,593,74
293,0.076500058174,0.064139969647,530,55
294,0.074320003390,0.067689985037,492,72
295,0.079110026360,0.073299974203,663,49
296,0.081060014665,0.068589970469,778,137
297,0.081939995289,0.069949992001,811,80
298,0.081550031900,0.066819965839,845,60
299,0.081789992750,0.071199975908,662,69
300,0.076920025051,0.069799974561,706,69
301,0.086680017412,0.066419973969,759,56
302,0.079160012305,0.069289989769,688,73
303,0.082680016756,0.072689972818,784,115
304,0.080430001020,0.074699983001,918,53
305,0.077880032361,0.071339964867,805,86
306,0.082700006664,0.067909970880,1091,99
307,0.081380039454,0.077009961009,797,112
308,0.089660026133,0.070869974792,799,29
309,0.086300000548,0.080540001392,744,131
310,0.088960014284,0.077329978347,737,104
311,0.089510008693,0.080659992993,844,145
312,0.083520025015,0.083319991827,950,134
313,0.085020028055,0.072949960828,852,68
314,0.084940016270,0.076439976692,817,168
315,0.085650011897,0.072399966419,778,68
316,0.091910019517,0.078149966896,1270,182
317,0.084910005331,0.076499968767,915,101
318,0.086040012538,0.079389974475,927,111
319,0.090340040624,0.075519979000,1131,63
320,0.082309998572,0.072079978883,903,68
321,0.090860038996,0.080329984426,1268,144
322,0.084840007126,0.069979973137,1009,76
323,0.094320014119,0.080859966576,1256,80
324,0.089049994946,0.080690003932,1034,81
325,0.096330046654,0.074629977345,1404,140
326,0.094980038702,0.080849982798,1308,101
327,0.087060034275,0.076759964228,1190,213
328,0.094710022211,0.074839971960,1333,177
329,0.091580033302,0.072809979320,1146,118
330,0.092740029097,0.076479971409,1204,125
331,0.107510007918,0.072869978845,1788,102
332,0.100350007415,0.071669980884,1586,145
333,0.102980017662,0.070509970188,2045,83
334,0.105270028114,0.070819973946,2019,201
335,0.099490024149,0.071879960597,1750,127
336,0.102840006351,0.073229968548,1901,50
337,0.106070049107,0.077479958534,2087,251
338,0.105690032244,0.074849992990,2041,157
339,0.109280012548,0.071589976549,2408,119
340,0.105560004711,0.069329962134,2128,119
341,0.106790006161,0.063399970531,2282,188
342,0.111780017614,0.070809982717,2286,179
343,0.103029996157,0.077349983156,1999,245
344,0.101670019329,0.074649959803,1914,228
345,0.132029995322,0.081159986556,3250,209
346,0.125300019979,0.089820005000,2513,191
347,0.145020037889,0.083359993994,3525,222
348,0.131790027022,0.082879997790,2717,159
349,0.111380010843,0.084389977157,2221,132
350,0.127189964056,0.088479995728,3063,516
351,0.115919977427,0.075519979000,2567,121
352,0.133030012250,0.077849991620,3452,272
353,0.141520023346,0.078810013831,3761,304
354,0.138730049133,0.074239976704,3811,166
355,0.175939992070,0.084069967270,5646,229
356,0.153300017118,0.077659979463,4249,244
357,0.159270003438,0.075109973550,4613,184
358,0.149160012603,0.074629977345,4122,195
359,0.175049990416,0.080759979784,5503,295
360,0.146070033312,0.080659970641,4176,337
361,0.225069969893,0.072319976985,8012,235
362,0.160990029573,0.075609959662,4935,322
363,0.204800024629,0.074689969420,7083,170
364,0.190239995718,0.072719961405,6309,319
365,0.188439965248,0.073209978640,6246,188
366,0.263089954853,0.077889971435,10006,376
367,0.231509983540,0.086709953845,8457,750
368,0.225359991193,0.073219977319,7763,268
369,0.334950000048,0.096590027213,13555,1273
370,0.230140030384,0.097669981420,8427,1220
371,0.310809969902,0.072889998555,12233,199
372,0.303159952164,0.076779969037,11915,345
373,0.246230006218,0.075689978898,8954,295
374,0.321399986744,0.073899976909,12606,298
375,0.275319963694,0.091199979186,10564,770
376,0.363989949226,0.083439998329,14836,444
377,0.395600110292,0.082579970360,16293,759
378,0.386070132256,0.090910010040,15802,824
379,0.506519973278,0.102129988372,21541,931
380,0.518119990826,0.106940023601,21314,1316
381,0.523260176182,0.159679993987,21517,2661
382,0.581250071526,0.109150007367,24446,1049
383,0.673669993877,0.095140002668,29268,600
384,0.872649967670,0.093929983675,38816,502
385,0.675139963627,0.101030014455,29651,751
386,0.702199995518,0.131190001965,32951,1967
387,0.750739991665,0.096679992974,35776,655
388,0.973200023174,0.087360024452,47000,210
389,0.867199897766,0.118689969182,38985,779
390,1.284789919853,0.159040033817,58555,2285
391,1.276070117950,0.165369987488,57954,2743
392,1.397609710693,0.127660006285,64604,1325
393,1.560910105705,0.111719995737,72286,578
394,2.355619430542,0.157790005207,110507,1877
395,4.819530487061,0.130509987473,232385,1349
396,4.908499717712,0.108239978552,252735,339
397,9.177479743958,0.135099977255,437730,1240
398,10.567858695984,0.116339996457,525951,496
399,15.332759857178,0.197130069137,762339,3829
400,30.964893341064,0.277919948101,1549721,7106
